run,query_name,attribute,swap_type,swap_index,log_prob
3,e0,a1,attribute,0,-4.114798069000244
3,e0,a0',attribute,0,-0.2299608737230301
3,e0,a1',attribute,0,-17.315706253051758
3,e0,a0,attribute,1,-0.9839547872543335
3,e0,a1,attribute,1,-10.575087547302246
3,e0,a0',attribute,1,-17.56399917602539
3,e0,a1',attribute,1,-15.860749244689941
3,e1,a0,entity,0,-10.636235237121582
3,e1,a1,entity,0,-0.003872159868478775
3,e1,a0',entity,0,-18.823713302612305
3,e1,a1',entity,0,-21.65477752685547
3,e1,a0,entity,1,-8.478617668151855
3,e1,a1,entity,1,-0.006169559899717569
3,e1,a0',entity,1,-17.829748153686523
3,e1,a1',entity,1,-19.90518569946289
3,e1,a0,attribute,0,-17.342449188232422
3,e1,a1,attribute,0,-0.0023078492376953363
3,e1,a0',attribute,0,-10.238426208496094
3,e1,a1',attribute,0,-23.158771514892578
3,e1,a0,attribute,1,-6.3170599937438965
3,e1,a1,attribute,1,-0.5137315988540649
3,e1,a0',attribute,1,-14.696329116821289
3,e1,a1',attribute,1,-4.8246846199035645
3,e0',a0,entity,0,-4.3984503746032715
3,e0',a1,entity,0,-3.664198398590088
3,e0',a0',entity,0,-10.700786590576172
3,e0',a1',entity,0,-13.636341094970703
3,e0',a0,entity,1,-5.563425540924072
3,e0',a1,entity,1,-2.681919574737549
3,e0',a0',entity,1,-9.207185745239258
3,e0',a1',entity,1,-11.096413612365723
3,e0',a0,attribute,0,-11.74075984954834
3,e0',a1,attribute,0,-2.786078929901123
3,e0',a0',attribute,0,-0.1712833195924759
3,e0',a1',attribute,0,-14.221412658691406
3,e0',a0,attribute,1,-7.860289573669434
3,e0',a1,attribute,1,-4.255740165710449
3,e0',a0',attribute,1,-8.517007827758789
3,e0',a1',attribute,1,-7.907435417175293
3,e1',a0,entity,0,-6.132368564605713
3,e1',a1,entity,0,-1.7245146036148071
3,e1',a0',entity,0,-9.80418872833252
3,e1',a1',entity,0,-11.762849807739258
3,e1',a0,entity,1,-5.561517238616943
3,e1',a1,entity,1,-1.9337496757507324
3,e1',a0',entity,1,-10.993731498718262
3,e1',a1',entity,1,-13.665172576904297
3,e1',a0,attribute,0,-10.775033950805664
3,e1',a1,attribute,0,-1.2940354347229004
3,e1',a0',attribute,0,-0.962059497833252
3,e1',a1',attribute,0,-13.41165542602539
3,e1',a0,attribute,1,-9.277201652526855
3,e1',a1,attribute,1,-3.9611032009124756
3,e1',a0',attribute,1,-9.927531242370605
3,e1',a1',attribute,1,-9.169472694396973
4,e0,a0,entity,0,-0.020753610879182816
4,e0,a1,entity,0,-14.673029899597168
4,e0,a0',entity,0,-15.189224243164062
4,e0,a1',entity,0,-14.859466552734375
4,e0,a0,entity,1,-0.011421296745538712
4,e0,a1,entity,1,-16.69603729248047
4,e0,a0',entity,1,-15.978588104248047
4,e0,a1',entity,1,-18.189685821533203
4,e0,a0,attribute,0,-4.998087406158447
4,e0,a1,attribute,0,-8.58680534362793
4,e0,a0',attribute,0,-3.402230739593506
4,e0,a1',attribute,0,-10.96853256225586
4,e0,a0,attribute,1,-0.030276896432042122
4,e0,a1,attribute,1,-18.093231201171875
4,e0,a0',attribute,1,-14.506582260131836
4,e0,a1',attribute,1,-15.354084014892578
4,e1,a0,entity,0,-9.43032455444336
4,e1,a1,entity,0,-1.8862271308898926
4,e1,a0',entity,0,-10.778948783874512
4,e1,a1',entity,0,-16.93187713623047
4,e1,a0,entity,1,-3.013622283935547
4,e1,a1,entity,1,-1.108449935913086
4,e1,a0',entity,1,-7.222719192504883
4,e1,a1',entity,1,-14.276369094848633
4,e1,a0,attribute,0,-18.349815368652344
4,e1,a1,attribute,0,-0.6619437336921692
4,e1,a0',attribute,0,-7.648773670196533
4,e1,a1',attribute,0,-15.244283676147461
4,e1,a0,attribute,1,-4.166892051696777
4,e1,a1,attribute,1,-3.7120227813720703
4,e1,a0',attribute,1,-6.291507720947266
4,e1,a1',attribute,1,-6.432019233703613
4,e0',a0,entity,0,-0.3539239466190338
4,e0',a1,entity,0,-6.199240684509277
4,e0',a0',entity,0,-9.145220756530762
4,e0',a1',entity,0,-12.593351364135742
4,e0',a0,entity,1,-0.6323506832122803
4,e0',a1,entity,1,-3.9223077297210693
4,e0',a0',entity,1,-6.474984169006348
4,e0',a1',entity,1,-10.320304870605469
4,e0',a0,attribute,0,-7.750651836395264
4,e0',a1,attribute,0,-1.871920108795166
4,e0',a0',attribute,0,-3.728492259979248
4,e0',a1',attribute,0,-8.10240364074707
4,e0',a0,attribute,1,-0.5705538392066956
4,e0',a1,attribute,1,-8.063812255859375
4,e0',a0',attribute,1,-5.941567420959473
4,e0',a1',attribute,1,-7.932424545288086
4,e1',a0,entity,0,-1.1633670330047607
4,e1',a1,entity,0,-4.380660057067871
4,e1',a0',entity,0,-7.959465980529785
4,e1',a1',entity,0,-12.181668281555176
4,e1',a0,entity,1,-4.547083377838135
4,e1',a1,entity,1,-5.843881130218506
4,e1',a0',entity,1,-11.115301132202148
4,e1',a1',entity,1,-15.971693992614746
4,e1',a0,attribute,0,-9.250250816345215
4,e1',a1,attribute,0,-1.9925527572631836
4,e1',a0',attribute,0,-3.1858339309692383
4,e1',a1',attribute,0,-10.426175117492676
4,e1',a0,attribute,1,-1.1207199096679688
4,e1',a1,attribute,1,-8.021099090576172
4,e1',a0',attribute,1,-6.208550453186035
4,e1',a1',attribute,1,-8.659229278564453
5,e0,a0,entity,0,-0.12580035626888275
5,e0,a1,entity,0,-8.0469388961792
5,e0,a0',entity,0,-16.66044807434082
5,e0,a1',entity,0,-13.382861137390137
5,e0,a0,entity,1,-0.010900593362748623
5,e0,a1,entity,1,-10.493575096130371
5,e0,a0',entity,1,-18.45598030090332
5,e0,a1',entity,1,-15.595330238342285
5,e0,a0,attribute,0,-5.692272186279297
5,e0,a1,attribute,0,-9.795442581176758
5,e0,a0',attribute,0,-4.468713760375977
5,e0,a1',attribute,0,-11.680740356445312
5,e0,a0,attribute,1,-0.006252015940845013
5,e0,a1,attribute,1,-14.677658081054688
5,e0,a0',attribute,1,-18.64132308959961
5,e0,a1',attribute,1,-14.873224258422852
5,e1,a0,entity,0,-11.165803909301758
5,e1,a1,entity,0,-0.022665489464998245
5,e1,a0',entity,0,-18.931806564331055
5,e1,a1',entity,0,-16.096464157104492
5,e1,a0,entity,1,-9.755460739135742
5,e1,a1,entity,1,-0.016503138467669487
5,e1,a0',entity,1,-18.476417541503906
5,e1,a1',entity,1,-15.991704940795898
5,e1,a0,attribute,0,-15.583696365356445
5,e1,a1,attribute,0,-0.06815557926893234
5,e1,a0',attribute,0,-12.29733943939209
5,e1,a1',attribute,0,-15.492438316345215
5,e1,a0,attribute,1,-7.571941375732422
5,e1,a1,attribute,1,-0.43230918049812317
5,e1,a0',attribute,1,-15.279951095581055
5,e1,a1',attribute,1,-10.413567543029785
5,e0',a0,entity,0,-0.6479264497756958
5,e0',a1,entity,0,-1.5214968919754028
5,e0',a0',entity,0,-13.061273574829102
5,e0',a1',entity,0,-8.396463394165039
5,e0',a0,entity,1,-1.5846750736236572
5,e0',a1,entity,1,-0.8491862416267395
5,e0',a0',entity,1,-12.738866806030273
5,e0',a1',entity,1,-8.819915771484375
5,e0',a0,attribute,0,-5.681880474090576
5,e0',a1,attribute,0,-1.17283296585083
5,e0',a0',attribute,0,-4.762892246246338
5,e0',a1',attribute,0,-6.895253658294678
5,e0',a0,attribute,1,-0.9708619117736816
5,e0',a1,attribute,1,-4.299031734466553
5,e0',a0',attribute,1,-12.345495223999023
5,e0',a1',attribute,1,-6.360080242156982
5,e1',a0,entity,0,-2.271225929260254
5,e1',a1,entity,0,-0.8574057817459106
5,e1',a0',entity,0,-13.947099685668945
5,e1',a1',entity,0,-5.992401123046875
5,e1',a0,entity,1,-2.990004062652588
5,e1',a1,entity,1,-0.44747963547706604
5,e1',a0',entity,1,-14.915938377380371
5,e1',a1',entity,1,-8.044384956359863
5,e1',a0,attribute,0,-5.735914707183838
5,e1',a1,attribute,0,-1.362059235572815
5,e1',a0',attribute,0,-6.436683177947998
5,e1',a1',attribute,0,-4.915679454803467
5,e1',a0,attribute,1,-1.9266070127487183
5,e1',a1,attribute,1,-4.627820014953613
5,e1',a0',attribute,1,-14.166597366333008
5,e1',a1',attribute,1,-4.577108383178711
6,e0,a0,entity,0,-0.3714071214199066
6,e0,a1,entity,0,-7.744239330291748
6,e0,a0',entity,0,-16.82929229736328
6,e0,a1',entity,0,-15.866549491882324
6,e0,a0,entity,1,-0.05408813804388046
6,e0,a1,entity,1,-10.062999725341797
6,e0,a0',entity,1,-18.501127243041992
6,e0,a1',entity,1,-17.934471130371094
6,e0,a0,attribute,0,-9.022194862365723
6,e0,a1,attribute,0,-5.887606620788574
6,e0,a0',attribute,0,-8.614819526672363
6,e0,a1',attribute,0,-14.270072937011719
6,e0,a0,attribute,1,-0.10148768872022629
6,e0,a1,attribute,1,-12.22833251953125
6,e0,a0',attribute,1,-18.15087890625
6,e0,a1',attribute,1,-11.910867691040039
6,e1,a0,entity,0,-4.858762264251709
6,e1,a1,entity,0,-1.3227002620697021
6,e1,a0',entity,0,-18.89604949951172
6,e1,a1',entity,0,-19.47426986694336
6,e1,a0,entity,1,-2.080760955810547
6,e1,a1,entity,1,-1.4643135070800781
6,e1,a0',entity,1,-17.7686767578125
6,e1,a1',entity,1,-18.626983642578125
6,e1,a0,attribute,0,-11.017842292785645
6,e1,a1,attribute,0,-0.6935599446296692
6,e1,a0',attribute,0,-14.371686935424805
6,e1,a1',attribute,0,-18.782756805419922
6,e1,a0,attribute,1,-2.0869741439819336
6,e1,a1,attribute,1,-4.977808952331543
6,e1,a0',attribute,1,-15.266409873962402
6,e1,a1',attribute,1,-4.566385269165039
6,e0',a0,entity,0,-0.12089447677135468
6,e0',a1,entity,0,-4.362550735473633
6,e0',a0',entity,0,-14.779668807983398
6,e0',a1',entity,0,-14.363924980163574
6,e0',a0,entity,1,-0.6870763301849365
6,e0',a1,entity,1,-2.911900281906128
6,e0',a0',entity,1,-12.99698257446289
6,e0',a1',entity,1,-13.298500061035156
6,e0',a0,attribute,0,-6.881919860839844
6,e0',a1,attribute,0,-2.9096078872680664
6,e0',a0',attribute,0,-6.861193656921387
6,e0',a1',attribute,0,-12.659424781799316
6,e0',a0,attribute,1,-0.5678800344467163
6,e0',a1,attribute,1,-5.935390949249268
6,e0',a0',attribute,1,-13.06517505645752
6,e0',a1',attribute,1,-5.1247477531433105
6,e1',a0,entity,0,-0.8928362727165222
6,e1',a1,entity,0,-2.8604838848114014
6,e1',a0',entity,0,-11.848555564880371
6,e1',a1',entity,0,-11.893022537231445
6,e1',a0,entity,1,-0.4383217990398407
6,e1',a1,entity,1,-2.7168195247650146
6,e1',a0',entity,1,-14.018166542053223
6,e1',a1',entity,1,-14.525153160095215
6,e1',a0,attribute,0,-5.880232810974121
6,e1',a1,attribute,0,-2.683807611465454
6,e1',a0',attribute,0,-6.255100250244141
6,e1',a1',attribute,0,-12.055516242980957
6,e1',a0,attribute,1,-0.2166556864976883
6,e1',a1,attribute,1,-6.2825775146484375
6,e1',a0',attribute,1,-13.347562789916992
6,e1',a1',attribute,1,-5.741397857666016
7,e0,a0,entity,0,-0.7986820936203003
7,e0,a1,entity,0,-10.193925857543945
7,e0,a0',entity,0,-11.286357879638672
7,e0,a1',entity,0,-12.50350284576416
7,e0,a0,entity,1,-1.479207992553711
7,e0,a1,entity,1,-13.410460472106934
7,e0,a0',entity,1,-14.238011360168457
7,e0,a1',entity,1,-16.17725372314453
7,e0,a0,attribute,0,-3.041299343109131
7,e0,a1,attribute,0,-9.41887092590332
7,e0,a0',attribute,0,-7.34798002243042
7,e0,a1',attribute,0,-13.16445541381836
7,e0,a0,attribute,1,-0.880729079246521
7,e0,a1,attribute,1,-13.917845726013184
7,e0,a0',attribute,1,-14.134217262268066
7,e0,a1',attribute,1,-9.104839324951172
7,e1,a0,entity,0,-12.029386520385742
7,e1,a1,entity,0,-0.016482969745993614
7,e1,a0',entity,0,-15.799857139587402
7,e1,a1',entity,0,-15.70235538482666
7,e1,a0,entity,1,-8.127732276916504
7,e1,a1,entity,1,-0.09567783772945404
7,e1,a0',entity,1,-14.558418273925781
7,e1,a1',entity,1,-15.2820405960083
7,e1,a0,attribute,0,-14.23001766204834
7,e1,a1,attribute,0,-0.014079409651458263
7,e1,a0',attribute,0,-13.023240089416504
7,e1,a1',attribute,0,-16.564823150634766
7,e1,a0,attribute,1,-11.765118598937988
7,e1,a1,attribute,1,-1.7937114238739014
7,e1,a0',attribute,1,-14.919171333312988
7,e1,a1',attribute,1,-0.18853826820850372
7,e0',a0,entity,0,-6.038222312927246
7,e0',a1,entity,0,-5.918535232543945
7,e0',a0',entity,0,-13.816797256469727
7,e0',a1',entity,0,-12.365248680114746
7,e0',a0,entity,1,-5.81711483001709
7,e0',a1,entity,1,-4.278715133666992
7,e0',a0',entity,1,-11.907724380493164
7,e0',a1',entity,1,-11.459945678710938
7,e0',a0,attribute,0,-7.732816219329834
7,e0',a1,attribute,0,-3.186569929122925
7,e0',a0',attribute,0,-8.321481704711914
7,e0',a1',attribute,0,-9.480679512023926
7,e0',a0,attribute,1,-4.6428751945495605
7,e0',a1,attribute,1,-3.6049978733062744
7,e0',a0',attribute,1,-10.044144630432129
7,e0',a1',attribute,1,-5.970194339752197
7,e1',a0,entity,0,-5.406999588012695
7,e1',a1,entity,0,-3.451923370361328
7,e1',a0',entity,0,-10.985296249389648
7,e1',a1',entity,0,-9.192692756652832
7,e1',a0,entity,1,-5.68300724029541
7,e1',a1,entity,1,-3.7957544326782227
7,e1',a0',entity,1,-11.696443557739258
7,e1',a1',entity,1,-11.670024871826172
7,e1',a0,attribute,0,-7.495882034301758
7,e1',a1,attribute,0,-3.5315396785736084
7,e1',a0',attribute,0,-8.561458587646484
7,e1',a1',attribute,0,-9.779080390930176
7,e1',a0,attribute,1,-4.366146087646484
7,e1',a1,attribute,1,-3.54296612739563
7,e1',a0',attribute,1,-10.159259796142578
7,e1',a1',attribute,1,-7.178009033203125
8,e0,a0,entity,0,-0.020205968990921974
8,e0,a1,entity,0,-9.08498764038086
8,e0,a0',entity,0,-17.116878509521484
8,e0,a1',entity,0,-12.328134536743164
8,e0,a0,entity,1,-0.004878166597336531
8,e0,a1,entity,1,-11.316390991210938
8,e0,a0',entity,1,-17.79043197631836
8,e0,a1',entity,1,-13.663762092590332
8,e0,a0,attribute,0,-0.04167017713189125
8,e0,a1,attribute,0,-8.360743522644043
8,e0,a0',attribute,0,-5.049967288970947
8,e0,a1',attribute,0,-11.623956680297852
8,e0,a0,attribute,1,-0.00504565704613924
8,e0,a1,attribute,1,-14.738451957702637
8,e0,a0',attribute,1,-19.509374618530273
8,e0,a1',attribute,1,-13.574517250061035
8,e1,a0,entity,0,-12.137495994567871
8,e1,a1,entity,0,-0.008663213811814785
8,e1,a0',entity,0,-15.506561279296875
8,e1,a1',entity,0,-16.686573028564453
8,e1,a0,entity,1,-11.809576034545898
8,e1,a1,entity,1,-0.00651154201477766
8,e1,a0',entity,1,-14.465744018554688
8,e1,a1',entity,1,-16.71575927734375
8,e1,a0,attribute,0,-15.583279609680176
8,e1,a1,attribute,0,-0.004789190832525492
8,e1,a0',attribute,0,-10.029016494750977
8,e1,a1',attribute,0,-18.804784774780273
8,e1,a0,attribute,1,-8.867565155029297
8,e1,a1,attribute,1,-0.47662150859832764
8,e1,a0',attribute,1,-14.270439147949219
8,e1,a1',attribute,1,-11.76533317565918
8,e0',a0,entity,0,-3.524839162826538
8,e0',a1,entity,0,-1.994109869003296
8,e0',a0',entity,0,-8.73083209991455
8,e0',a1',entity,0,-11.016502380371094
8,e0',a0,entity,1,-2.61506724357605
8,e0',a1,entity,1,-1.4900739192962646
8,e0',a0',entity,1,-7.597363471984863
8,e0',a1',entity,1,-9.944942474365234
8,e0',a0,attribute,0,-3.9852850437164307
8,e0',a1,attribute,0,-1.2464935779571533
8,e0',a0',attribute,0,-0.996606171131134
8,e0',a1',attribute,0,-9.956009864807129
8,e0',a0,attribute,1,-3.1358418464660645
8,e0',a1,attribute,1,-6.6517863273620605
8,e0',a0',attribute,1,-10.022867202758789
8,e0',a1',attribute,1,-8.692813873291016
8,e1',a0,entity,0,-3.820772886276245
8,e1',a1,entity,0,-0.5411231517791748
8,e1',a0',entity,0,-8.600339889526367
8,e1',a1',entity,0,-13.236132621765137
8,e1',a0,entity,1,-5.643629550933838
8,e1',a1,entity,1,-0.13041235506534576
8,e1',a0',entity,1,-9.400979995727539
8,e1',a1',entity,1,-14.970242500305176
8,e1',a0,attribute,0,-5.649864196777344
8,e1',a1,attribute,0,-0.4578399658203125
8,e1',a0',attribute,0,-1.9824161529541016
8,e1',a1',attribute,0,-13.660467147827148
8,e1',a0,attribute,1,-2.4992570877075195
8,e1',a1,attribute,1,-4.363658905029297
8,e1',a0',attribute,1,-9.753771781921387
8,e1',a1',attribute,1,-10.814909934997559
9,e0,a0,entity,0,-0.2505820393562317
9,e0,a1,entity,0,-10.220375061035156
9,e0,a0',entity,0,-16.230215072631836
9,e0,a1',entity,0,-17.53048324584961
9,e0,a0,entity,1,-0.07275398075580597
9,e0,a1,entity,1,-10.451900482177734
9,e0,a0',entity,1,-17.037822723388672
9,e0,a1',entity,1,-17.62523651123047
9,e0,a0,attribute,0,-8.300095558166504
9,e0,a1,attribute,0,-9.365067481994629
9,e0,a0',attribute,0,-4.336307525634766
9,e0,a1',attribute,0,-15.111715316772461
9,e0,a0,attribute,1,-0.10045631229877472
9,e0,a1,attribute,1,-11.95705509185791
9,e0,a0',attribute,1,-16.27268409729004
9,e0,a1',attribute,1,-10.176726341247559
9,e1,a0,entity,0,-6.7355499267578125
9,e1,a1,entity,0,-0.011623162776231766
9,e1,a0',entity,0,-17.909603118896484
9,e1,a1',entity,0,-18.664594650268555
9,e1,a0,entity,1,-5.7788896560668945
9,e1,a1,entity,1,-0.007897225208580494
9,e1,a0',entity,1,-18.737560272216797
9,e1,a1',entity,1,-18.77082061767578
9,e1,a0,attribute,0,-10.678868293762207
9,e1,a1,attribute,0,-0.011524297297000885
9,e1,a0',attribute,0,-9.459199905395508
9,e1,a1',attribute,0,-17.781661987304688
9,e1,a0,attribute,1,-3.2041351795196533
9,e1,a1,attribute,1,-0.32697609066963196
9,e1,a0',attribute,1,-14.017918586730957
9,e1,a1',attribute,1,-1.7249081134796143
9,e0',a0,entity,0,-3.1087465286254883
9,e0',a1,entity,0,-7.517815589904785
