run,query_name,attribute,swap_type,swap_index,log_prob
3,e1',a0,attribute,0,-7.885812759399414
3,e1',a1,attribute,0,-5.016176223754883
3,e1',a0',attribute,0,-4.2237701416015625
3,e1',a1',attribute,0,-8.729386329650879
3,e1',a0,attribute,1,-4.235649585723877
3,e1',a1,attribute,1,-8.004426002502441
3,e1',a0',attribute,1,-7.428112030029297
3,e1',a1',attribute,1,-3.5670323371887207
4,e0,a0,entity,0,-5.736466407775879
4,e0,a1,entity,0,-3.8035285472869873
4,e0,a0',entity,0,-5.815423965454102
4,e0,a1',entity,0,-7.6145124435424805
4,e0,a0,entity,1,-3.2227282524108887
4,e0,a1,entity,1,-3.075465679168701
4,e0,a0',entity,1,-6.645090579986572
4,e0,a1',entity,1,-9.10914421081543
4,e0,a0,attribute,0,-9.026679039001465
4,e0,a1,attribute,0,-2.696216583251953
4,e0,a0',attribute,0,-5.545041084289551
4,e0,a1',attribute,0,-9.335689544677734
4,e0,a0,attribute,1,-2.6772868633270264
4,e0,a1,attribute,1,-9.190135955810547
4,e0,a0',attribute,1,-7.484505653381348
4,e0,a1',attribute,1,-7.903209686279297
4,e1,a0,entity,0,-6.3814802169799805
4,e1,a1,entity,0,-3.905888557434082
4,e1,a0',entity,0,-6.766533851623535
4,e1,a1',entity,0,-8.745689392089844
4,e1,a0,entity,1,-3.922360897064209
4,e1,a1,entity,1,-3.596147060394287
4,e1,a0',entity,1,-5.911665439605713
4,e1,a1',entity,1,-7.233477592468262
4,e1,a0,attribute,0,-9.739643096923828
4,e1,a1,attribute,0,-2.066920757293701
4,e1,a0',attribute,0,-5.952651500701904
4,e1,a1',attribute,0,-8.471163749694824
4,e1,a0,attribute,1,-4.3046464920043945
4,e1,a1,attribute,1,-8.49668025970459
4,e1,a0',attribute,1,-7.1102166175842285
4,e1,a1',attribute,1,-6.634017467498779
4,e0',a0,entity,0,-4.868592262268066
4,e0',a1,entity,0,-6.6019487380981445
4,e0',a0',entity,0,-5.2760162353515625
4,e0',a1',entity,0,-8.304628372192383
4,e0',a0,entity,1,-4.751947402954102
4,e0',a1,entity,1,-4.133478164672852
4,e0',a0',entity,1,-5.253653526306152
4,e0',a1',entity,1,-8.712922096252441
4,e0',a0,attribute,0,-9.173797607421875
4,e0',a1,attribute,0,-4.747354507446289
4,e0',a0',attribute,0,-5.190381050109863
4,e0',a1',attribute,0,-9.260539054870605
4,e0',a0,attribute,1,-3.7526814937591553
4,e0',a1,attribute,1,-8.838923454284668
