run,query_name,attribute,swap_type,swap_index,log_prob
1,e1',a1',entity,1,-14.151260375976562
1,e1',a0,attribute,0,-14.781119346618652
1,e1',a1,attribute,0,-14.180609703063965
1,e1',a0',attribute,0,-8.964058876037598
1,e1',a1',attribute,0,-15.25818920135498
1,e1',a0,attribute,1,-13.219551086425781
1,e1',a1,attribute,1,-13.930459976196289
1,e1',a0',attribute,1,-12.899721145629883
1,e1',a1',attribute,1,-14.685012817382812
2,e0,a0,entity,0,-13.572858810424805
2,e0,a1,entity,0,-13.456106185913086
2,e0,a0',entity,0,-14.187027931213379
2,e0,a1',entity,0,-14.601593017578125
2,e0,a0,entity,1,-14.403203010559082
2,e0,a1,entity,1,-14.445727348327637
2,e0,a0',entity,1,-15.098649978637695
2,e0,a1',entity,1,-13.81680679321289
2,e0,a0,attribute,0,-15.461379051208496
2,e0,a1,attribute,0,-14.211398124694824
2,e0,a0',attribute,0,-12.682390213012695
2,e0,a1',attribute,0,-14.2803373336792
2,e0,a0,attribute,1,-15.266759872436523
2,e0,a1,attribute,1,-14.843645095825195
2,e0,a0',attribute,1,-15.96105670928955
2,e0,a1',attribute,1,-13.465648651123047
2,e1,a0,entity,0,-14.950597763061523
2,e1,a1,entity,0,-14.04668140411377
2,e1,a0',entity,0,-14.182765007019043
2,e1,a1',entity,0,-13.98703384399414
2,e1,a0,entity,1,-13.84965991973877
2,e1,a1,entity,1,-12.860123634338379
2,e1,a0',entity,1,-13.170759201049805
2,e1,a1',entity,1,-12.851604461669922
2,e1,a0,attribute,0,-14.987571716308594
2,e1,a1,attribute,0,-13.041406631469727
2,e1,a0',attribute,0,-11.627086639404297
2,e1,a1',attribute,0,-12.89992618560791
2,e1,a0,attribute,1,-15.975590705871582
2,e1,a1,attribute,1,-14.335198402404785
2,e1,a0',attribute,1,-15.478474617004395
2,e1,a1',attribute,1,-12.087475776672363
2,e0',a0,entity,0,-14.233285903930664
2,e0',a1,entity,0,-13.508020401000977
2,e0',a0',entity,0,-14.486530303955078
2,e0',a1',entity,0,-13.466386795043945
2,e0',a0,entity,1,-14.848434448242188
2,e0',a1,entity,1,-13.287227630615234
2,e0',a0',entity,1,-15.237342834472656
2,e0',a1',entity,1,-13.92290210723877
2,e0',a0,attribute,0,-15.83979606628418
2,e0',a1,attribute,0,-13.452714920043945
2,e0',a0',attribute,0,-13.671658515930176
2,e0',a1',attribute,0,-14.480835914611816
2,e0',a0,attribute,1,-15.612406730651855
2,e0',a1,attribute,1,-13.938881874084473
2,e0',a0',attribute,1,-15.912321090698242
2,e0',a1',attribute,1,-14.008234977722168
2,e1',a0,entity,0,-14.352425575256348
2,e1',a1,entity,0,-13.658132553100586
2,e1',a0',entity,0,-14.182194709777832
2,e1',a1',entity,0,-14.309309005737305
2,e1',a0,entity,1,-14.027896881103516
2,e1',a1,entity,1,-12.903890609741211
2,e1',a0',entity,1,-13.688891410827637
2,e1',a1',entity,1,-13.583152770996094
2,e1',a0,attribute,0,-15.23707389831543
2,e1',a1,attribute,0,-13.562162399291992
2,e1',a0',attribute,0,-12.823616027832031
2,e1',a1',attribute,0,-13.883785247802734
2,e1',a0,attribute,1,-14.96110725402832
2,e1',a1,attribute,1,-13.81530475616455
2,e1',a0',attribute,1,-14.994850158691406
2,e1',a1',attribute,1,-12.8950777053833
3,e0,a0,entity,0,-12.31346607208252
3,e0,a1,entity,0,-12.012900352478027
3,e0,a0',entity,0,-14.472728729248047
3,e0,a1',entity,0,-12.236671447753906
3,e0,a0,entity,1,-12.24782657623291
3,e0,a1,entity,1,-12.863354682922363
3,e0,a0',entity,1,-15.510220527648926
3,e0,a1',entity,1,-12.78375244140625
3,e0,a0,attribute,0,-13.326698303222656
3,e0,a1,attribute,0,-13.46284008026123
3,e0,a0',attribute,0,-14.19802474975586
3,e0,a1',attribute,0,-14.352161407470703
3,e0,a0,attribute,1,-12.2195463180542
3,e0,a1,attribute,1,-14.688448905944824
3,e0,a0',attribute,1,-15.090433120727539
3,e0,a1',attribute,1,-12.964153289794922
3,e1,a0,entity,0,-12.92631721496582
3,e1,a1,entity,0,-11.57407283782959
3,e1,a0',entity,0,-16.825244903564453
3,e1,a1',entity,0,-14.421005249023438
3,e1,a0,entity,1,-11.393428802490234
3,e1,a1,entity,1,-12.31657600402832
3,e1,a0',entity,1,-14.741802215576172
3,e1,a1',entity,1,-12.026582717895508
3,e1,a0,attribute,0,-12.624385833740234
3,e1,a1,attribute,0,-11.50627613067627
3,e1,a0',attribute,0,-15.35510540008545
3,e1,a1',attribute,0,-14.260602951049805
3,e1,a0,attribute,1,-12.003769874572754
3,e1,a1,attribute,1,-13.838014602661133
3,e1,a0',attribute,1,-15.125279426574707
3,e1,a1',attribute,1,-12.54202938079834
3,e0',a0,entity,0,-12.614391326904297
3,e0',a1,entity,0,-11.883352279663086
3,e0',a0',entity,0,-14.58277702331543
3,e0',a1',entity,0,-12.045097351074219
3,e0',a0,entity,1,-13.263928413391113
3,e0',a1,entity,1,-12.837459564208984
3,e0',a0',entity,1,-15.205751419067383
3,e0',a1',entity,1,-12.633479118347168
3,e0',a0,attribute,0,-13.837971687316895
3,e0',a1,attribute,0,-13.2847900390625
3,e0',a0',attribute,0,-14.150808334350586
3,e0',a1',attribute,0,-13.809602737426758
3,e0',a0,attribute,1,-13.218404769897461
3,e0',a1,attribute,1,-14.314453125
3,e0',a0',attribute,1,-14.556961059570312
3,e0',a1',attribute,1,-12.363840103149414
3,e1',a0,entity,0,-13.866236686706543
3,e1',a1,entity,0,-13.585055351257324
3,e1',a0',entity,0,-15.899850845336914
3,e1',a1',entity,0,-14.416210174560547
3,e1',a0,entity,1,-11.984630584716797
3,e1',a1,entity,1,-11.380546569824219
3,e1',a0',entity,1,-14.5670166015625
3,e1',a1',entity,1,-12.218849182128906
3,e1',a0,attribute,0,-13.852380752563477
3,e1',a1,attribute,0,-13.477295875549316
3,e1',a0',attribute,0,-14.254833221435547
3,e1',a1',attribute,0,-13.949283599853516
3,e1',a0,attribute,1,-13.46044921875
3,e1',a1,attribute,1,-14.937265396118164
3,e1',a0',attribute,1,-14.94006061553955
3,e1',a1',attribute,1,-13.042634010314941
4,e0,a0,entity,0,-12.808786392211914
4,e0,a1,entity,0,-12.600503921508789
4,e0,a0',entity,0,-15.647552490234375
4,e0,a1',entity,0,-14.292816162109375
4,e0,a0,entity,1,-13.188922882080078
4,e0,a1,entity,1,-12.593718528747559
4,e0,a0',entity,1,-16.871734619140625
4,e0,a1',entity,1,-14.881996154785156
4,e0,a0,attribute,0,-15.394038200378418
4,e0,a1,attribute,0,-12.694645881652832
4,e0,a0',attribute,0,-15.01155948638916
4,e0,a1',attribute,0,-15.676610946655273
4,e0,a0,attribute,1,-13.849967956542969
4,e0,a1,attribute,1,-13.577981948852539
4,e0,a0',attribute,1,-17.452308654785156
4,e0,a1',attribute,1,-14.381386756896973
4,e1,a0,entity,0,-14.283341407775879
4,e1,a1,entity,0,-11.472298622131348
4,e1,a0',entity,0,-15.126103401184082
4,e1,a1',entity,0,-14.396891593933105
4,e1,a0,entity,1,-13.06186294555664
4,e1,a1,entity,1,-12.106453895568848
4,e1,a0',entity,1,-14.62291431427002
4,e1,a1',entity,1,-14.77114200592041
4,e1,a0,attribute,0,-14.993894577026367
4,e1,a1,attribute,0,-10.500041961669922
4,e1,a0',attribute,0,-13.17376708984375
4,e1,a1',attribute,0,-14.21245002746582
4,e1,a0,attribute,1,-14.919210433959961
4,e1,a1,attribute,1,-12.704689979553223
4,e1,a0',attribute,1,-17.02361488342285
4,e1,a1',attribute,1,-14.039095878601074
4,e0',a0,entity,0,-13.102180480957031
4,e0',a1,entity,0,-12.523618698120117
4,e0',a0',entity,0,-16.65118980407715
4,e0',a1',entity,0,-14.154144287109375
4,e0',a0,entity,1,-14.274386405944824
4,e0',a1,entity,1,-12.610455513000488
4,e0',a0',entity,1,-16.652833938598633
4,e0',a1',entity,1,-15.067898750305176
4,e0',a0,attribute,0,-15.285481452941895
4,e0',a1,attribute,0,-12.157061576843262
4,e0',a0',attribute,0,-14.833954811096191
4,e0',a1',attribute,0,-14.838776588439941
4,e0',a0,attribute,1,-15.033626556396484
4,e0',a1,attribute,1,-13.888497352600098
4,e0',a0',attribute,1,-17.635780334472656
4,e0',a1',attribute,1,-15.0957670211792
4,e1',a0,entity,0,-13.786803245544434
4,e1',a1,entity,0,-12.746673583984375
4,e1',a0',entity,0,-15.523265838623047
4,e1',a1',entity,0,-14.779768943786621
4,e1',a0,entity,1,-13.197731971740723
4,e1',a1,entity,1,-11.50153636932373
4,e1',a0',entity,1,-15.652606010437012
4,e1',a1',entity,1,-15.357818603515625
4,e1',a0,attribute,0,-14.610542297363281
4,e1',a1,attribute,0,-12.010693550109863
4,e1',a0',attribute,0,-13.87460708618164
4,e1',a1',attribute,0,-14.8629789352417
4,e1',a0,attribute,1,-14.415905952453613
4,e1',a1,attribute,1,-13.78768253326416
4,e1',a0',attribute,1,-16.37757110595703
4,e1',a1',attribute,1,-15.118958473205566
5,e0,a0,entity,0,-13.150701522827148
5,e0,a1,entity,0,-11.588332176208496
5,e0,a0',entity,0,-14.821796417236328
5,e0,a1',entity,0,-14.46235179901123
5,e0,a0,entity,1,-13.485147476196289
5,e0,a1,entity,1,-12.37028694152832
5,e0,a0',entity,1,-16.204959869384766
5,e0,a1',entity,1,-16.091894149780273
5,e0,a0,attribute,0,-13.466283798217773
5,e0,a1,attribute,0,-11.81548023223877
5,e0,a0',attribute,0,-13.754358291625977
5,e0,a1',attribute,0,-14.711907386779785
5,e0,a0,attribute,1,-12.962736129760742
5,e0,a1,attribute,1,-15.459471702575684
5,e0,a0',attribute,1,-15.637532234191895
5,e0,a1',attribute,1,-14.989160537719727
5,e1,a0,entity,0,-14.214607238769531
5,e1,a1,entity,0,-10.926952362060547
5,e1,a0',entity,0,-16.373775482177734
5,e1,a1',entity,0,-16.502052307128906
5,e1,a0,entity,1,-13.352484703063965
5,e1,a1,entity,1,-12.803805351257324
5,e1,a0',entity,1,-14.668597221374512
5,e1,a1',entity,1,-14.139753341674805
5,e1,a0,attribute,0,-14.639937400817871
5,e1,a1,attribute,0,-10.941070556640625
5,e1,a0',attribute,0,-14.543746948242188
5,e1,a1',attribute,0,-15.33818531036377
5,e1,a0,attribute,1,-13.528637886047363
5,e1,a1,attribute,1,-16.33116912841797
5,e1,a0',attribute,1,-14.938864707946777
5,e1,a1',attribute,1,-14.338217735290527
5,e0',a0,entity,0,-12.400403022766113
5,e0',a1,entity,0,-11.77115249633789
5,e0',a0',entity,0,-14.64863395690918
5,e0',a1',entity,0,-13.831804275512695
5,e0',a0,entity,1,-14.860795021057129
5,e0',a1,entity,1,-12.04007339477539
5,e0',a0',entity,1,-15.8001127243042
5,e0',a1',entity,1,-14.821834564208984
5,e0',a0,attribute,0,-14.586963653564453
5,e0',a1,attribute,0,-12.475753784179688
5,e0',a0',attribute,0,-14.359437942504883
5,e0',a1',attribute,0,-14.262619018554688
5,e0',a0,attribute,1,-13.958574295043945
5,e0',a1,attribute,1,-15.065153121948242
5,e0',a0',attribute,1,-15.28925895690918
5,e0',a1',attribute,1,-13.904338836669922
5,e1',a0,entity,0,-14.397788047790527
5,e1',a1,entity,0,-12.029960632324219
5,e1',a0',entity,0,-16.500844955444336
5,e1',a1',entity,0,-15.30761432647705
5,e1',a0,entity,1,-13.562200546264648
5,e1',a1,entity,1,-11.005819320678711
5,e1',a0',entity,1,-14.888856887817383
5,e1',a1',entity,1,-12.951898574829102
5,e1',a0,attribute,0,-15.03925609588623
5,e1',a1,attribute,0,-12.236834526062012
5,e1',a0',attribute,0,-14.81579303741455
5,e1',a1',attribute,0,-14.757012367248535
5,e1',a0,attribute,1,-14.492465019226074
5,e1',a1,attribute,1,-15.288802146911621
5,e1',a0',attribute,1,-16.031475067138672
5,e1',a1',attribute,1,-14.815312385559082
6,e0,a0,entity,0,-13.703161239624023
6,e0,a1,entity,0,-12.402680397033691
6,e0,a0',entity,0,-13.90488338470459
6,e0,a1',entity,0,-14.851750373840332
6,e0,a0,entity,1,-13.842782020568848
6,e0,a1,entity,1,-12.55772876739502
6,e0,a0',entity,1,-14.220919609069824
6,e0,a1',entity,1,-14.932284355163574
6,e0,a0,attribute,0,-17.3984375
6,e0,a1,attribute,0,-14.136343955993652
6,e0,a0',attribute,0,-8.295799255371094
6,e0,a1',attribute,0,-16.65979766845703
6,e0,a0,attribute,1,-14.094968795776367
6,e0,a1,attribute,1,-14.48451042175293
6,e0,a0',attribute,1,-16.008193969726562
6,e0,a1',attribute,1,-14.832225799560547
6,e1,a0,entity,0,-14.921395301818848
6,e1,a1,entity,0,-11.467100143432617
6,e1,a0',entity,0,-14.981306076049805
6,e1,a1',entity,0,-14.95515251159668
6,e1,a0,entity,1,-13.84304141998291
6,e1,a1,entity,1,-12.901055335998535
6,e1,a0',entity,1,-12.860236167907715
6,e1,a1',entity,1,-12.775449752807617
6,e1,a0,attribute,0,-18.109663009643555
6,e1,a1,attribute,0,-11.987777709960938
6,e1,a0',attribute,0,-8.405384063720703
6,e1,a1',attribute,0,-15.187149047851562
6,e1,a0,attribute,1,-17.25958824157715
6,e1,a1,attribute,1,-12.481051445007324
6,e1,a0',attribute,1,-17.591510772705078
6,e1,a1',attribute,1,-13.776849746704102
6,e0',a0,entity,0,-13.267439842224121
6,e0',a1,entity,0,-12.779642105102539
6,e0',a0',entity,0,-13.778602600097656
6,e0',a1',entity,0,-14.30075740814209
6,e0',a0,entity,1,-14.316579818725586
6,e0',a1,entity,1,-12.816349029541016
6,e0',a0',entity,1,-12.87122917175293
6,e0',a1',entity,1,-14.220029830932617
6,e0',a0,attribute,0,-17.01207160949707
6,e0',a1,attribute,0,-13.448532104492188
6,e0',a0',attribute,0,-8.951629638671875
6,e0',a1',attribute,0,-15.187910079956055
6,e0',a0,attribute,1,-14.612601280212402
6,e0',a1,attribute,1,-13.918460845947266
6,e0',a0',attribute,1,-13.885839462280273
6,e0',a1',attribute,1,-13.995498657226562
6,e1',a0,entity,0,-14.602535247802734
6,e1',a1,entity,0,-13.706449508666992
6,e1',a0',entity,0,-13.153545379638672
6,e1',a1',entity,0,-15.7576904296875
6,e1',a0,entity,1,-13.2859468460083
6,e1',a1,entity,1,-11.725391387939453
6,e1',a0',entity,1,-11.933594703674316
6,e1',a1',entity,1,-13.071623802185059
6,e1',a0,attribute,0,-16.761716842651367
6,e1',a1,attribute,0,-14.034614562988281
6,e1',a0',attribute,0,-8.902225494384766
6,e1',a1',attribute,0,-14.928841590881348
6,e1',a0,attribute,1,-14.937856674194336
6,e1',a1,attribute,1,-14.602039337158203
6,e1',a0',attribute,1,-12.813849449157715
6,e1',a1',attribute,1,-13.854047775268555
7,e0,a0,entity,0,-13.889930725097656
7,e0,a1,entity,0,-13.67226505279541
7,e0,a0',entity,0,-13.860812187194824
7,e0,a1',entity,0,-11.969858169555664
7,e0,a0,entity,1,-13.195192337036133
7,e0,a1,entity,1,-14.508646011352539
7,e0,a0',entity,1,-15.102643966674805
7,e0,a1',entity,1,-11.277029037475586
7,e0,a0,attribute,0,-16.01613998413086
7,e0,a1,attribute,0,-14.09733772277832
7,e0,a0',attribute,0,-12.44352912902832
7,e0,a1',attribute,0,-14.651105880737305
7,e0,a0,attribute,1,-13.30848503112793
7,e0,a1,attribute,1,-15.75057601928711
7,e0,a0',attribute,1,-18.061952590942383
7,e0,a1',attribute,1,-11.708742141723633
7,e1,a0,entity,0,-15.944348335266113
7,e1,a1,entity,0,-14.048792839050293
7,e1,a0',entity,0,-13.90650749206543
7,e1,a1',entity,0,-13.484257698059082
7,e1,a0,entity,1,-13.748422622680664
7,e1,a1,entity,1,-12.432393074035645
7,e1,a0',entity,1,-13.518866539001465
7,e1,a1',entity,1,-13.03232192993164
7,e1,a0,attribute,0,-16.21961212158203
7,e1,a1,attribute,0,-11.976905822753906
7,e1,a0',attribute,0,-11.414726257324219
7,e1,a1',attribute,0,-15.377399444580078
7,e1,a0,attribute,1,-15.1575288772583
7,e1,a1,attribute,1,-13.633273124694824
7,e1,a0',attribute,1,-17.470420837402344
7,e1,a1',attribute,1,-13.004593849182129
7,e0',a0,entity,0,-13.256058692932129
7,e0',a1,entity,0,-13.684102058410645
7,e0',a0',entity,0,-14.16817855834961
7,e0',a1',entity,0,-11.984397888183594
7,e0',a0,entity,1,-15.052818298339844
7,e0',a1,entity,1,-15.377107620239258
7,e0',a0',entity,1,-14.512041091918945
7,e0',a1',entity,1,-14.18486213684082
7,e0',a0,attribute,0,-15.994296073913574
7,e0',a1,attribute,0,-13.859179496765137
7,e0',a0',attribute,0,-12.656864166259766
7,e0',a1',attribute,0,-15.003273010253906
7,e0',a0,attribute,1,-14.082056045532227
7,e0',a1,attribute,1,-14.911886215209961
7,e0',a0',attribute,1,-16.760435104370117
7,e0',a1',attribute,1,-12.694729804992676
7,e1',a0,entity,0,-14.523658752441406
7,e1',a1,entity,0,-13.106828689575195
7,e1',a0',entity,0,-13.189515113830566
7,e1',a1',entity,0,-11.696006774902344
7,e1',a0,entity,1,-14.357434272766113
7,e1',a1,entity,1,-12.311493873596191
7,e1',a0',entity,1,-12.940943717956543
7,e1',a1',entity,1,-12.452798843383789
7,e1',a0,attribute,0,-15.11079216003418
7,e1',a1,attribute,0,-11.444591522216797
7,e1',a0',attribute,0,-11.621257781982422
7,e1',a1',attribute,0,-13.444145202636719
7,e1',a0,attribute,1,-14.743684768676758
7,e1',a1,attribute,1,-13.273258209228516
7,e1',a0',attribute,1,-15.623294830322266
7,e1',a1',attribute,1,-11.851147651672363
8,e0,a0,entity,0,-11.508139610290527
8,e0,a1,entity,0,-12.192048072814941
8,e0,a0',entity,0,-13.322929382324219
8,e0,a1',entity,0,-14.074219703674316
8,e0,a0,entity,1,-10.309103965759277
8,e0,a1,entity,1,-13.254934310913086
8,e0,a0',entity,1,-14.122513771057129
8,e0,a1',entity,1,-14.465139389038086
8,e0,a0,attribute,0,-16.94310760498047
8,e0,a1,attribute,0,-13.279374122619629
8,e0,a0',attribute,0,-10.170254707336426
8,e0,a1',attribute,0,-14.658580780029297
8,e0,a0,attribute,1,-10.674766540527344
8,e0,a1,attribute,1,-16.433385848999023
8,e0,a0',attribute,1,-14.529840469360352
8,e0,a1',attribute,1,-12.72113037109375
8,e1,a0,entity,0,-12.49040412902832
8,e1,a1,entity,0,-10.842334747314453
8,e1,a0',entity,0,-15.361353874206543
8,e1,a1',entity,0,-13.660759925842285
8,e1,a0,entity,1,-10.723160743713379
8,e1,a1,entity,1,-12.809525489807129
8,e1,a0',entity,1,-13.736117362976074
8,e1,a1',entity,1,-13.993208885192871
8,e1,a0,attribute,0,-17.385494232177734
8,e1,a1,attribute,0,-10.767828941345215
8,e1,a0',attribute,0,-11.739607810974121
8,e1,a1',attribute,0,-14.233996391296387
8,e1,a0,attribute,1,-11.930874824523926
8,e1,a1,attribute,1,-16.61485481262207
8,e1,a0',attribute,1,-14.702950477600098
8,e1,a1',attribute,1,-12.120573043823242
8,e0',a0,entity,0,-11.252366065979004
8,e0',a1,entity,0,-12.753597259521484
8,e0',a0',entity,0,-13.601192474365234
8,e0',a1',entity,0,-14.356871604919434
8,e0',a0,entity,1,-11.432164192199707
8,e0',a1,entity,1,-12.552144050598145
8,e0',a0',entity,1,-13.807636260986328
8,e0',a1',entity,1,-14.084402084350586
8,e0',a0,attribute,0,-15.887554168701172
8,e0',a1,attribute,0,-12.070764541625977
8,e0',a0',attribute,0,-11.614788055419922
8,e0',a1',attribute,0,-14.620073318481445
8,e0',a0,attribute,1,-11.982707023620605
8,e0',a1,attribute,1,-15.702259063720703
8,e0',a0',attribute,1,-14.067583084106445
8,e0',a1',attribute,1,-13.162161827087402
8,e1',a0,entity,0,-11.462141990661621
8,e1',a1,entity,0,-12.44914722442627
8,e1',a0',entity,0,-14.533064842224121
8,e1',a1',entity,0,-14.596505165100098
8,e1',a0,entity,1,-14.1165189743042
8,e1',a1,entity,1,-11.84114933013916
8,e1',a0',entity,1,-13.774651527404785
8,e1',a1',entity,1,-13.141529083251953
8,e1',a0,attribute,0,-15.844499588012695
8,e1',a1,attribute,0,-11.521162033081055
8,e1',a0',attribute,0,-11.800228118896484
8,e1',a1',attribute,0,-14.802998542785645
8,e1',a0,attribute,1,-11.473737716674805
8,e1',a1,attribute,1,-15.065286636352539
8,e1',a0',attribute,1,-13.675830841064453
8,e1',a1',attribute,1,-13.255086898803711
9,e0,a0,entity,0,-12.176671981811523
9,e0,a1,entity,0,-11.837204933166504
9,e0,a0',entity,0,-14.639216423034668
9,e0,a1',entity,0,-16.224136352539062
9,e0,a0,entity,1,-10.810333251953125
9,e0,a1,entity,1,-13.49638557434082
9,e0,a0',entity,1,-12.645613670349121
9,e0,a1',entity,1,-15.385228157043457
9,e0,a0,attribute,0,-12.25634765625
9,e0,a1,attribute,0,-12.90445327758789
9,e0,a0',attribute,0,-12.760330200195312
9,e0,a1',attribute,0,-15.345609664916992
9,e0,a0,attribute,1,-10.995737075805664
9,e0,a1,attribute,1,-15.679387092590332
9,e0,a0',attribute,1,-12.579069137573242
9,e0,a1',attribute,1,-14.12341594696045
9,e1,a0,entity,0,-13.476982116699219
9,e1,a1,entity,0,-9.426860809326172
9,e1,a0',entity,0,-12.579072952270508
9,e1,a1',entity,0,-16.854734420776367
9,e1,a0,entity,1,-11.797139167785645
9,e1,a1,entity,1,-10.978644371032715
9,e1,a0',entity,1,-11.639623641967773
9,e1,a1',entity,1,-14.136390686035156
9,e1,a0,attribute,0,-13.424015045166016
9,e1,a1,attribute,0,-9.82614803314209
9,e1,a0',attribute,0,-12.136034965515137
9,e1,a1',attribute,0,-16.581951141357422
9,e1,a0,attribute,1,-11.55563735961914
9,e1,a1,attribute,1,-14.261838912963867
9,e1,a0',attribute,1,-11.340341567993164
9,e1,a1',attribute,1,-13.834203720092773
9,e0',a0,entity,0,-11.64110279083252
9,e0',a1,entity,0,-12.289410591125488
9,e0',a0',entity,0,-13.05611515045166
9,e0',a1',entity,0,-14.438490867614746
9,e0',a0,entity,1,-12.005041122436523
9,e0',a1,entity,1,-12.974625587463379
9,e0',a0',entity,1,-13.167037010192871
9,e0',a1',entity,1,-15.474459648132324
9,e0',a0,attribute,0,-13.389864921569824
9,e0',a1,attribute,0,-11.810664176940918
9,e0',a0',attribute,0,-13.448310852050781
